ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4613	"ENSG00000114742.13_2"	"WDR48"	chr3	+	39107281	39107380	39107301	39107380	39104540	39104681	4613	0,0,0,0,0,0,0,0,0,0,0,0,0	19,1,0,0,156,0,0,0,10,0,0,0,0	0,176,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,30,0,6	169	150	1	1.0	0.0,0.0,NA,NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,NA,0.0,NA,0.0	-0.333
4614	"ENSG00000114742.13_2"	"WDR48"	chr3	+	39108217	39108366	39108236	39108366	39108038	39108121	4614	0,0,0,0,0,0,0,0,0,0,0,107,0	0,6,0,0,2,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	100,0,0,0,16,0,0,0,0,6	168	150	1	1.0	NA,0.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA	0.0,NA,NA,NA,0.0,NA,NA,NA,NA,0.0	0.333
4623	"ENSG00000108309.12_1"	"RUNDC3A"	chr17	+	42390471	42390620	42390486	42390620	42389947	42390063	4623	0,7,0,172,0,92,0,251,0,0,0,0,0	31,2,0,0,0,0,0,74,0,0,1,0,0	1,1,0,0,0,14,242,37,0,0	0,0,0,1,0,1,0,0,0,0	164	150	1	1.0	0.0,0.762,NA,1.0,NA,1.0,NA,0.756,NA,NA,0.0,NA,NA	1.0,1.0,NA,0.0,NA,0.928,1.0,1.0,NA,NA	-0.235
4625	"ENSG00000143702.15_1"	"CEP170"	chr1	-	243319522	243319757	243319522	243319649	243327585	243329418	4625	0,204,0,0,0,36,0,0,0,0,1,0,0	0,42,0,0,0,0,0,0,0,32,0,0,0	0,0,0,0,0,62,114,29,265,0	0,0,0,0,3,0,0,0,0,0	257	150	1	1.0	NA,0.739,NA,NA,NA,1.0,NA,NA,NA,0.0,1.0,NA,NA	NA,NA,NA,NA,0.0,1.0,1.0,1.0,1.0,NA	-0.115
4635	"ENSG00000269699.5_2"	"ZIM2"	chr19	-	57335629	57335882	57335629	57335795	57337755	57337831	4635	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,5,0,0	0,0,0,0,0,0,0,11,0,0	46,4,0,0,0,10,75,0,0,0	236	150	1	1.0	NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.0,0.0,NA,NA,NA,0.0,0.0,1.0,NA,NA	-0.2
4664	"ENSG00000182504.10_2"	"CEP97"	chr3	+	101476477	101477267	101476654	101477267	101475906	101476040	4664	0,5,0,0,0,0,0,0,0,63,4,0,0	0,93,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,18,0,0,0,40	0,0,0,0,0,52,0,0,0,0	300	150	1	1.0	NA,0.026,NA,NA,NA,NA,0.0,NA,NA,1.0,1.0,NA,NA	NA,NA,NA,NA,NA,0.148,NA,NA,NA,1.0	-0.068
4670	"ENSG00000131018.18"	"SYNE1"	chr6	-	152605112	152605319	152605112	152605307	152614722	152614884	4670	8,0,0,0,0,0,0,0,29,0,0,0,0	0,119,0,103,0,16,0,0,0,0,22,1,0	0,0,0,0,0,0,0,0,0,0	136,0,0,0,0,21,0,0,0,0	161	150	1	1.0	1.0,0.0,NA,0.0,NA,0.0,NA,NA,1.0,NA,0.0,0.0,NA	0.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.286
4671	"ENSG00000131018.18"	"SYNE1"	chr6	-	152629623	152629767	152629623	152629763	152630969	152631152	4671	0,116,407,0,0,0,0,0,22,634,41,0,0	0,0,0,0,0,0,0,0,0,0,11,0,0	7,0,0,0,0,30,0,0,91,0	0,0,0,0,0,0,0,0,0,0	153	150	1	1.0	NA,1.0,1.0,NA,NA,NA,NA,NA,1.0,1.0,0.785,NA,NA	1.0,NA,NA,NA,NA,1.0,NA,NA,1.0,NA	-0.043
4675	"ENSG00000257923.9_2"	"CUX1"	chr7	+	101821748	101821937	101821754	101821937	101813725	101813830	4675	0,0,0,129,0,0,0,0,31,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,101,0	0,0,0,0,0,0,25,0,0,0	155	150	1	1.0	NA,NA,NA,1.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,1.0,NA	0.5
4677	"ENSG00000015475.18_1"	"BID"	chr22	-	18222114	18222942	18222114	18222254	18226568	18226779	4677	0,0,0,0,0,0,0,0,0,0,0,0,1	0,16,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,3,0,0	300	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.5
4729	"ENSG00000168314.17_2"	"MOBP"	chr3	+	39543953	39544367	39544025	39544367	39543556	39543766	4729	0,0,0,0,0,0,0,0,0,0,0,0,0	0,114,0,0,0,0,0,0,0,0,0,2,0	0,0,0,0,0,0,190,0,0,0	0,0,0,0,0,0,0,0,0,111	221	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,0.0	-0.5
4740	"ENSG00000171206.13_1"	"TRIM8"	chr10	+	104416001	104416142	104416026	104416142	104415862	104415894	4740	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,458,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,9	0,0,0,0,0,14,40,0,2,8	174	150	1	1.0	NA,NA,NA,0.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,0.492	-0.123
4749	"ENSG00000167549.18_2"	"CORO6"	chr17	-	27941773	27942875	27941773	27942872	27942962	27943193	4749	0,0,0,1,0,0,0,0,1,0,0,0,0	0,12,0,0,0,0,0,613,0,0,10,0,0	0,0,0,0,0,0,0,0,0,0	0,279,0,0,0,0,30,0,0,0	152	150	1	1.0	NA,0.0,NA,1.0,NA,NA,NA,0.0,1.0,NA,0.0,NA,NA	NA,0.0,NA,NA,NA,NA,0.0,NA,NA,NA	0.4
4760	"ENSG00000077157.21_2"	"PPP1R12B"	chr1	+	202536905	202536959	202536908	202536959	202533570	202533675	4760	0,268,0,0,0,0,0,0,0,0,402,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,5,0,0,0,0	0,0,0,0,0,57,0,0,41,0	152	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,0.08,NA,NA,0.0,NA	0.96
4777	"ENSG00000167100.14_2"	"SAMD14"	chr17	-	48193366	48193592	48193366	48193454	48194770	48195059	4777	0,0,0,0,0,0,0,0,5,0,0,0,0	0,0,182,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,135,0,0,0,0,0,0,0,0	287	150	1	1.0	NA,NA,0.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA	0.5
4784	"ENSG00000169738.7_2"	"DCXR"	chr17	-	79994066	79994324	79994066	79994184	79994419	79994519	4784	67,1,0,0,0,0,0,1,0,0,0,0,84	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,3,0,0,1,0,0	0,0,0,0,0,0,0,0,8,0	289	150	1	1.0	1.0,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,1.0	NA,NA,NA,NA,1.0,NA,NA,1.0,0.0,NA	0.333
4786	"ENSG00000110844.13_2"	"PRPF40B"	chr12	+	50036709	50036799	50036712	50036799	50036362	50036458	4786	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,5,0	0,0,0,0,0,0,0,0,0,373	0,0,0,0,0,0,0,0,0,0	152	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0	-1.0
4801	"ENSG00000118200.14_2"	"CAMSAP2"	chr1	+	200816337	200816420	200816385	200816420	200813909	200813997	4801	36,68,0,0,0,0,0,0,0,107,0,0,0	0,1,0,0,0,0,0,0,0,0,0,0,0	0,218,0,0,0,0,19,0,0,0	0,0,0,0,0,0,0,0,0,4	197	150	1	1.0	1.0,0.981,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	NA,1.0,NA,NA,NA,NA,1.0,NA,NA,0.0	0.327
4807	"ENSG00000109339.18_2"	"MAPK10"	chr4	-	86937632	86938528	86937632	86938523	86950349	86950427	4807	0,186,0,0,0,1,0,14,8,0,0,363,0	0,132,0,0,0,81,1,0,25,0,1,0,1	0,0,0,0,0,0,7,0,0,0	0,0,0,296,0,68,0,152,0,0	154	150	1	1.0	NA,0.579,NA,NA,NA,0.012,0.0,1.0,0.238,NA,0.0,1.0,0.0	NA,NA,NA,0.0,NA,0.0,1.0,0.0,NA,NA	0.104
4815	"ENSG00000163946.13_2"	"FAM208A"	chr3	-	56667071	56667994	56667071	56667871	56672733	56672793	4815	0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,18,4,0,0,76,0	1,0,0,0,0,0,0,0,0,0	272	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	0.0,NA,NA,NA,1.0,1.0,NA,NA,1.0,NA	0.25
4816	"ENSG00000163946.13_2"	"FAM208A"	chr3	-	56667071	56667994	56667071	56667871	56674013	56674158	4816	0,72,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,18,4,0,0,76,0	0,0,0,0,0,0,0,98,0,0	272	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,1.0,1.0,NA,0.0,1.0,NA	0.25
4817	"ENSG00000267740.5_2"	"AC024592.12"	chr19	-	5896463	5896661	5896463	5896586	5896915	5897008	4817	60,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,170,0,341,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,8,0,0,0,87,142,6,9,73	224	150	1	1.0	1.0,NA,NA,NA,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA	NA,0.0,NA,NA,NA,0.0,0.0,0.0,0.0,0.0	0.25
4818	"ENSG00000105854.12_2"	"PON2"	chr7	-	95035430	95035584	95035430	95035559	95036298	95036380	4818	0,0,0,0,0,0,0,0,0,0,0,0,0	0,105,1,0,0,14,0,0,0,0,493,294,0	0,0,0,0,0,55,0,0,0,0	0,0,0,0,62,59,235,0,0,2	174	150	1	1.0	NA,0.0,0.0,NA,NA,0.0,NA,NA,NA,NA,0.0,0.0,NA	NA,NA,NA,NA,0.0,0.446,0.0,NA,NA,0.0	-0.112
4819	"ENSG00000105854.12_2"	"PON2"	chr7	-	95040964	95041091	95040964	95041055	95041623	95041789	4819	0,14,0,0,0,1,1,0,0,549,753,377,0	0,0,0,0,0,0,0,0,0,0,11,0,0	3,0,0,0,2,99,203,50,119,22	0,0,0,0,0,0,0,0,0,0	185	150	1	1.0	NA,1.0,NA,NA,NA,1.0,1.0,NA,NA,1.0,0.982,1.0,NA	1.0,NA,NA,NA,1.0,1.0,1.0,1.0,1.0,1.0	-0.003
4822	"ENSG00000213023.10_2"	"SYT3"	chr19	-	51140520	51141047	51140520	51140683	51142281	51142419	4822	0,0,0,0,0,0,0,0,0,0,0,0,0	18,0,0,0,0,0,0,0,0,0,0,0,0	0,46,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	-1.0
4851	"ENSG00000197045.12_2"	"GMFB"	chr14	-	54947591	54947677	54947591	54947674	54948126	54948176	4851	0,0,0,0,0,0,0,0,0,0,0,106,0	0,44,0,0,0,0,0,107,0,0,0,0,0	0,0,0,0,0,0,0,0,0,94	0,0,0,0,2,10,0,0,202,0	152	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,1.0,NA	NA,NA,NA,NA,0.0,0.0,NA,NA,0.0,1.0	0.083
4862	"ENSG00000087365.15_2"	"SF3B2"	chr11	+	65823005	65823056	65823008	65823056	65822546	65822786	4862	0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0	69,0,0,0,0,0,0,0,0,0	0,0,0,0,0,3,0,0,0,0	152	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	1.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.5
4865	"ENSG00000151292.17_2"	"CSNK1G3"	chr5	+	122926103	122926252	122926106	122926252	122924120	122924205	4865	0,0,0,0,0,0,0,0,17,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,47,0,0,0,0	152	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
4879	"ENSG00000100095.18_1"	"SEZ6L"	chr22	+	26771540	26771655	26771543	26771655	26761337	26761532	4879	0,93,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,10,0	152	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	1.0
4882	"ENSG00000100095.18_1"	"SEZ6L"	chr22	+	26771540	26771655	26771543	26771655	26769416	26769449	4882	10,6,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,20,0,0,0,0	152	150	1	1.0	1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
4897	"ENSG00000115446.11_1"	"UNC50"	chr2	+	99234608	99234978	99234630	99234978	99232894	99232996	4897	0,0,0,38,0,28,0,0,0,0,0,0,0	0,0,0,0,0,0,0,94,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,9,0,0,0	171	150	1	1.0	NA,NA,NA,1.0,NA,1.0,NA,0.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.667
4910	"ENSG00000074855.10_2"	"ANO8"	chr19	-	17438970	17440350	17438970	17439792	17440565	17440640	4910	3,0,0,0,0,0,0,0,0,0,0,0,0	28,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,102,0,0,0,0,0,0,3,0	300	150	1	1.0	0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA	0.051
4912	"ENSG00000197323.11_2"	"TRIM33"	chr1	-	114940229	114940612	114940229	114940482	114942078	114942231	4912	0,73,0,0,0,0,0,160,15,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,6,0	370,0,0,0,0,0,0,0,1,0	32,0,0,0,0,0,0,0,1,0	279	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,0.0,NA	0.861,NA,NA,NA,NA,NA,NA,NA,0.35,NA	0.145
4931	"ENSG00000092068.19_2"	"SLC7A8"	chr14	-	23597227	23597573	23597227	23597405	23598858	23599008	4931	0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0	300	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,0.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	0.5
4955	"ENSG00000140264.19_2"	"SERF2"	chr15	+	44085884	44086244	44085907	44086244	44085172	44085281	4955	0,0,0,0,0,0,0,0,0,0,0,0,0	0,123,0,0,0,23,0,0,15,0,0,0,0	0,0,0,0,0,0,14,0,8,0	55,0,0,0,0,34,62,0,1,0	172	150	1	1.0	NA,0.0,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,NA,NA	0.0,NA,NA,NA,NA,0.0,0.165,NA,0.875,NA	-0.26
4965	"ENSG00000183020.13_2"	"AP2A2"	chr11	+	985431	985582	985434	985582	984644	984753	4965	26,8,0,103,0,0,0,0,0,0,0,162,0	3,140,87,0,1,17,0,0,21,0,426,0,0	0,0,0,0,0,4,133,0,8,0	55,0,0,0,0,0,0,0,0,0	152	150	1	1.0	0.895,0.053,0.0,1.0,0.0,0.0,NA,NA,0.0,NA,0.0,1.0,NA	0.0,NA,NA,NA,NA,1.0,1.0,NA,1.0,NA	-0.422
4970	"ENSG00000135968.20_2"	"GCC2"	chr2	+	109098152	109098272	109098165	109098272	109092207	109092306	4970	0,54,0,0,0,0,0,0,7,0,390,0,0	0,0,0,0,0,0,0,0,0,0,5,0,0	0,0,0,0,0,51,197,0,115,0	0,0,0,0,0,0,0,0,0,0	162	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,0.986,NA,NA	NA,NA,NA,NA,NA,1.0,1.0,NA,1.0,NA	-0.005
4980	"ENSG00000102901.12_2"	"CENPT"	chr16	-	67865656	67865793	67865656	67865743	67865914	67866011	4980	0,64,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,4,0,0,0,0,0,0,0	0,0,0,0,0,32,252,0,0,0	0,0,0,0,0,0,0,0,0,0	199	150	1	1.0	NA,1.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA	-0.5
4983	"ENSG00000102901.12_2"	"CENPT"	chr16	-	67866130	67866257	67866130	67866218	67866357	67866448	4983	0,43,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,182,0,0,0	188	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	1.0
4986	"ENSG00000105738.10_2"	"SIPA1L3"	chr19	+	38596928	38597280	38597176	38597280	38591691	38591866	4986	0,0,0,0,0,0,0,0,0,0,0,0,0	4,0,0,0,0,2,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,97,0	0,0,0,0,0,0,0,0,77,0	300	150	1	1.0	0.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.386,NA	-0.386
4999	"ENSG00000196998.17_2"	"WDR45"	chrX	-	48933203	48933412	48933203	48933322	48933524	48933604	4999	0,0,0,0,61,0,0,0,8,0,0,1,0	0,2,0,0,0,0,0,0,0,0,0,0,0	1,356,0,0,0,100,4,0,0,0	0,0,0,0,0,0,0,0,0,0	239	150	1	1.0	NA,0.0,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,1.0,NA	1.0,1.0,NA,NA,NA,1.0,1.0,NA,NA,NA	-0.25
5000	"ENSG00000196998.17_2"	"WDR45"	chrX	-	48933524	48933637	48933524	48933604	48934088	48934183	5000	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,16,0,0,0,0	0,0,0,0,0,0,3,0,0,0	0,728,0,0,0,0,0,0,0,0	182	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,1.0,NA,NA,NA	-0.5
5011	"ENSG00000144868.13_2"	"TMEM108"	chr3	+	132948109	132948195	132948113	132948195	132764745	132764864	5011	0,83,0,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,58,0,0,0	0,0,0,0,0,0,0,0,0,0	153	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.333
5018	"ENSG00000130413.15_2"	"STK33"	chr11	-	8496227	8496613	8496227	8496363	8498796	8498830	5018	0,0,0,0,0,0,0,0,0,0,0,101,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,5,0,0,0,0,0,0	300	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA	1.0
5035	"ENSG00000087087.18_2"	"SRRT"	chr7	+	100485662	100485764	100485674	100485764	100485323	100485480	5035	0,81,0,104,0,0,0,0,5,0,0,0,0	0,0,0,0,0,0,0,0,6,0,8,0,0	0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0	161	150	1	1.0	NA,1.0,NA,1.0,NA,NA,NA,NA,0.437,NA,0.0,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.391
5054	"ENSG00000115652.14_1"	"UXS1"	chr2	-	106781191	106781255	106781191	106781240	106782511	106782539	5054	0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,111,0,0,0	164	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,1.0,NA,NA	-0.5
5057	"ENSG00000163531.15_2"	"NFASC"	chr1	+	204943695	204943951	204943784	204943951	204943306	204943418	5057	0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,0,0,0,21,0,6,62,0,153,0,0	0,0,0,0,0,66,0,0,0,0	0,45,0,0,5,0,1,201,0,94	238	150	1	1.0	NA,0.0,NA,NA,NA,0.0,NA,0.0,0.0,NA,0.0,NA,NA	NA,0.0,NA,NA,0.0,1.0,0.0,0.0,NA,0.0	-0.167
5079	"ENSG00000111912.19_2"	"NCOA7"	chr6	+	126210084	126211127	126210117	126211127	126206304	126206489	5079	0,0,0,0,0,1,0,0,0,0,0,0,0	63,69,0,0,0,34,0,0,0,0,198,1,0	0,0,0,0,0,0,0,0,0,0	16,0,0,0,0,0,0,10,0,0	182	150	1	1.0	0.0,0.0,NA,NA,NA,0.024,NA,NA,NA,NA,0.0,0.0,NA	0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.005
5081	"ENSG00000111642.14_1"	"CHD4"	chr12	-	6709382	6709561	6709382	6709522	6709699	6709835	5081	0,0,15,0,0,0,0,498,0,3,16,0,0	0,0,0,0,0,0,0,0,0,0,179,0,0	0,0,0,0,0,0,0,0,176,0	1,0,0,0,25,0,0,0,0,0	188	150	1	1.0	NA,NA,1.0,NA,NA,NA,NA,1.0,NA,1.0,0.067,NA,NA	0.0,NA,NA,NA,0.0,NA,NA,NA,1.0,NA	0.433
5085	"ENSG00000175215.10_2"	"CTDSP2"	chr12	-	58220778	58220906	58220778	58220880	58221334	58221373	5085	0,0,0,0,0,0,0,0,20,0,47,0,0	17,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,99,0,0,141	175	150	1	1.0	0.0,NA,NA,0.0,NA,NA,NA,NA,1.0,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,0.0	0.5
5096	"ENSG00000167614.13_2"	"TTYH1"	chr19	+	54947267	54947351	54947270	54947351	54947007	54947053	5096	0,1,0,16,0,0,0,0,26,0,0,0,1	101,229,0,43,901,182,1,0,27,1,811,347,0	0,276,0,0,0,45,0,0,45,0	276,0,0,1,1,16,56,29,166,117	152	150	1	1.0	0.0,0.004,NA,0.269,0.0,0.0,0.0,NA,0.487,0.0,0.0,0.0,1.0	0.0,1.0,NA,0.0,0.0,0.735,0.0,0.0,0.211,0.0	-0.056
5098	"ENSG00000115307.16_1"	"AUP1"	chr2	-	74754067	74754248	74754067	74754186	74754374	74754490	5098	0,0,0,0,0,27,0,0,0,0,0,0,0	0,145,0,0,0,0,0,0,38,0,224,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,468,30,0,0	211	150	1	1.0	NA,0.0,NA,NA,NA,1.0,NA,NA,0.0,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,0.0,0.0,NA,NA	0.25
5101	"ENSG00000178104.19_2"	"PDE4DIP"	chr1	-	144880741	144880861	144880741	144880858	144881429	144881622	5101	2,4,0,0,0,33,0,294,0,0,2,0,0	0,172,0,0,0,0,0,0,0,0,0,0,0	400,0,0,0,1,72,0,0,0,0	0,0,0,0,0,2,0,3,0,0	152	150	1	1.0	1.0,0.022,NA,NA,NA,1.0,NA,1.0,NA,NA,1.0,NA,NA	1.0,NA,NA,NA,1.0,0.973,NA,0.0,NA,NA	0.061
5103	"ENSG00000178104.19_2"	"PDE4DIP"	chr1	-	144952565	144955292	144952565	144952689	144994590	144994701	5103	0,0,0,226,0,317,0,0,0,0,284,3,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,57,14	0,0,0,0,0,0,58,0,129,0	300	150	1	1.0	NA,NA,NA,1.0,NA,1.0,NA,NA,NA,NA,1.0,1.0,NA	NA,1.0,NA,NA,NA,NA,0.0,NA,0.181,1.0	0.455
5112	"ENSG00000148337.20_2"	"CIZ1"	chr9	-	130942999	130943093	130942999	130943078	130947825	130948055	5112	2,202,298,0,0,0,0,0,0,0,165,1,0	0,0,0,0,0,0,0,0,3,0,0,0,0	28,0,0,0,0,0,132,0,0,0	0,0,0,0,0,22,5,0,184,0	164	150	1	1.0	1.0,1.0,1.0,NA,NA,NA,NA,NA,0.0,NA,1.0,1.0,NA	1.0,NA,NA,NA,NA,0.0,0.96,NA,0.0,NA	0.343
5115	"ENSG00000107186.16_2"	"MPDZ"	chr9	-	13121737	13121953	13121737	13121931	13122085	13122169	5115	0,3,0,0,0,0,0,0,0,0,0,0,0	0,8,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,101,0,0,0,114,0,0,0,0	171	150	1	1.0	NA,0.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA	0.248
5116	"ENSG00000067141.16_1"	"NEO1"	chr15	+	73528627	73528847	73528687	73528847	73470647	73470768	5116	0,2,0,0,0,0,0,0,20,3,0,0,0	0,0,0,0,0,0,0,0,20,0,0,0,0	0,0,0,0,0,57,185,0,0,0	0,0,0,0,0,24,0,0,4,0	209	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,0.418,1.0,NA,NA,NA	NA,NA,NA,NA,NA,0.63,1.0,NA,0.0,NA	0.263
