ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2918	"ENSG00000137817.16_2"	"PARP6"	chr15	-	72552818	72553029	72552878	72553029	72551948	72552002	2918	0,0,0,0,0,0,0,0,0,0,0,61,0	0,72,0,0,0,0,0,0,0,0,116,0,0	0,0,0,3,0,18,0,0,0,0	0,0,0,0,0,20,0,0,0,0	210	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,NA	NA,NA,NA,1.0,NA,0.391,NA,NA,NA,NA	-0.362
2919	"ENSG00000137817.16_2"	"PARP6"	chr15	-	72557610	72557814	72557753	72557814	72557421	72557512	2919	0,0,0,0,0,0,0,0,0,0,117,0,0	0,110,0,0,0,123,0,0,18,0,382,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,49,10,0,255,0	293	150	1	1.0	NA,0.0,NA,NA,NA,0.0,NA,NA,0.0,NA,0.136,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,NA	0.034
2923	"ENSG00000114646.9_2"	"CSPG5"	chr3	-	47610560	47610717	47610641	47610717	47603728	47604251	2923	0,127,0,0,0,0,0,0,19,0,8,16,0	0,33,2,91,0,0,0,0,14,0,0,375,0	226,0,0,0,0,28,0,1,44,0	0,0,0,0,2,59,44,0,104,0	231	150	1	1.0	NA,0.714,0.0,0.0,NA,NA,NA,NA,0.468,NA,1.0,0.027,NA	1.0,NA,NA,NA,0.0,0.236,0.0,1.0,0.216,NA	-0.04
2932	"ENSG00000143702.15_1"	"CEP170"	chr1	-	243305587	243305765	243305617	243305765	243303238	243303409	2932	0,0,0,0,0,0,0,0,0,0,0,0,0	0,74,0,0,0,0,0,0,4,0,0,1,0	0,26,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,70,0,0	180	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,0.0,NA	NA,1.0,NA,NA,NA,NA,NA,0.012,NA,NA	-0.506
2945	"ENSG00000164039.14_2"	"BDH2"	chr4	-	104006855	104007697	104007636	104007697	104006505	104006619	2945	0,0,0,0,0,0,0,0,12,0,0,0,0	0,64,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,11,0,0,0,0	0,0,0,0,25,27,0,0,0,0	931	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.0	NA,NA,NA,NA,0.0,0.062,NA,NA,NA,NA	0.302
2987	"ENSG00000215041.9_2"	"NEURL4"	chr17	-	7226266	7226442	7226272	7226442	7226053	7226185	2987	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,482,0,0,0,0,0,0,0,0,0	88,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	156	150	1	1.0	NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-1.0
2992	"ENSG00000121274.12_1"	"PAPD5"	chr16	+	50257084	50257311	50257084	50257298	50258567	50258694	2992	0,39,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,136,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,18,0,0,0,0	163	150	1	1.0	NA,1.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.5
2993	"ENSG00000180228.12_1"	"PRKRA"	chr2	-	179312182	179312313	179312231	179312313	179309148	179309227	2993	0,84,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,234,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,14,0,0,0	199	150	1	1.0	NA,1.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.5
3003	"ENSG00000177225.16_1"	"PDDC1"	chr11	-	773427	773629	773521	773629	772426	772521	3003	0,47,455,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,66,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,3,0	244	150	1	1.0	NA,1.0,1.0,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	0.5
3004	"ENSG00000177200.15_2"	"CHD9"	chr16	+	53341592	53341865	53341592	53341817	53342597	53342766	3004	0,47,0,0,2,85,0,0,0,0,0,3,0	0,0,0,0,0,110,0,0,0,0,0,0,999	0,0,0,0,0,25,2,63,0,0	0,0,0,0,0,0,67,0,0,0	198	150	1	1.0	NA,1.0,NA,NA,1.0,0.369,NA,NA,NA,NA,NA,1.0,0.0	NA,NA,NA,NA,NA,1.0,0.022,1.0,NA,NA	-0.0
3005	"ENSG00000168314.17_2"	"MOBP"	chr3	+	39544025	39544405	39544025	39544367	39554873	39555097	3005	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,26,0,0,0	0,0,0,0,0,0,0,0,0,0	188	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.5
3014	"ENSG00000061676.14_1"	"NCKAP1"	chr2	-	183799992	183800103	183800020	183800103	183799479	183799560	3014	0,31,0,0,0,0,0,0,0,0,0,0,1	0,83,0,0,0,4,0,388,0,0,171,0,0	0,0,0,0,0,33,0,0,0,0	0,237,0,0,0,70,181,0,9,0	178	150	1	1.0	NA,0.239,NA,NA,NA,0.0,NA,0.0,NA,NA,0.0,NA,1.0	NA,0.0,NA,NA,NA,0.284,0.0,NA,0.0,NA	0.177
3028	"ENSG00000134291.11_1"	"TMEM106C"	chr12	+	48359871	48360012	48359871	48359955	48360465	48360515	3028	0,0,0,0,0,0,0,0,0,0,503,2,0	0,0,0,0,0,0,0,0,3,0,0,0,0	0,0,0,0,0,37,0,0,0,0	0,0,0,0,0,98,0,0,0,0	207	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,1.0,NA	NA,NA,NA,NA,NA,0.215,NA,NA,NA,NA	0.452
3032	"ENSG00000165959.11_2"	"CLMN"	chr14	-	95660551	95660933	95660872	95660933	95660185	95660256	3032	0,0,0,0,0,0,0,2,16,0,0,0,0	0,0,0,0,0,41,0,0,0,0,0,433,0	0,0,0,0,21,1,0,0,0,63	0,0,0,0,0,0,3,0,0,0	471	150	1	1.0	NA,NA,NA,NA,NA,0.0,NA,1.0,1.0,NA,NA,0.0,NA	NA,NA,NA,NA,1.0,1.0,0.0,NA,NA,1.0	-0.25
3038	"ENSG00000103472.9_1"	"RRN3P2"	chr16	+	29105558	29105729	29105558	29105651	29107451	29107582	3038	0,0,0,0,0,0,0,0,0,0,399,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,23,0,0,0,0	228	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
3043	"ENSG00000109339.18_2"	"MAPK10"	chr4	-	87115461	87115560	87115488	87115560	87080450	87080620	3043	0,68,0,0,0,219,0,2,2,0,0,0,0	0,16,0,0,0,0,1,242,0,0,0,0,0	37,0,0,0,0,84,229,78,0,0	0,1,0,0,0,2,217,0,0,0	177	150	1	1.0	NA,0.783,NA,NA,NA,1.0,0.0,0.007,1.0,NA,NA,NA,NA	1.0,0.0,NA,NA,NA,0.973,0.472,1.0,NA,NA	-0.131
3044	"ENSG00000109339.18_2"	"MAPK10"	chr4	-	87115471	87115560	87115488	87115560	87080450	87080620	3044	0,0,0,0,0,0,0,0,2,0,0,0,0	0,16,0,0,0,0,1,242,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,2,217,0,0,0	167	150	1	1.0	NA,0.0,NA,NA,NA,NA,0.0,0.0,1.0,NA,NA,NA,NA	NA,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA	0.25
3060	"ENSG00000105854.12_2"	"PON2"	chr7	-	95045483	95045609	95045553	95045609	95041623	95041789	3060	0,8,0,0,0,126,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,10,0,0,38,0	0,346,0,0,0,0,0,0,0,0	0,0,0,0,0,41,29,0,0,0	220	150	1	1.0	NA,1.0,NA,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA	NA,1.0,NA,NA,NA,0.0,0.0,NA,NA,NA	0.167
3073	"ENSG00000071553.16_2"	"ATP6AP1"	chrX	+	153657393	153660003	153657393	153657520	153660175	153660250	3073	80,0,2,0,0,0,119,0,46,0,0,60,0	23,169,1,0,0,74,0,1,36,0,160,0,1	3,0,0,0,0,2,243,0,0,0	50,0,0,0,0,32,111,19,0,0	2633	150	1	1.0	0.165,0.0,0.102,NA,NA,0.0,1.0,0.0,0.068,NA,0.0,1.0,0.0	0.003,NA,NA,NA,NA,0.004,0.111,0.0,NA,NA	0.204
3109	"ENSG00000142541.16_2"	"RPL13A"	chr19	+	49993106	49993347	49993106	49993179	49993488	49993554	3109	0,0,0,0,0,0,0,0,0,0,0,0,0	46,293,182,23,0,148,0,0,67,5,397,92,38	0,0,0,0,0,0,0,0,0,63	0,0,0,0,2,199,837,33,212,3	318	150	1	1.0	0.0,0.0,0.0,0.0,NA,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0	NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.908	-0.151
3128	"ENSG00000160145.15_2"	"KALRN"	chr3	+	124113981	124114190	124113981	124114151	124117543	124117718	3128	21,272,0,0,0,3,0,146,0,0,222,35,0	0,80,0,0,0,0,0,0,0,0,0,0,0	318,0,0,0,0,0,84,186,0,0	0,0,0,0,0,0,0,0,0,0	189	150	1	1.0	1.0,0.73,NA,NA,NA,1.0,NA,1.0,NA,NA,1.0,1.0,NA	1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,NA	-0.045
3132	"ENSG00000144406.18_2"	"UNC80"	chr2	+	210690630	210690777	210690630	210690762	210693955	210694103	3132	0,4,0,0,0,0,0,0,0,0,17,0,0	0,148,0,0,0,0,0,0,0,0,0,0,0	255,0,0,0,0,0,227,0,130,0	0,7,0,0,0,0,0,0,0,0	165	150	1	1.0	NA,0.024,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	1.0,0.0,NA,NA,NA,NA,1.0,NA,1.0,NA	-0.238
3133	"ENSG00000114054.13_2"	"PCCB"	chr3	+	136045644	136046097	136045644	136045752	136046475	136046574	3133	14,0,0,0,0,0,0,0,0,0,0,0,0	0,6,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,36,0,0	0,0,0,0,0,0,0,0,0,0	495	150	1	1.0	1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	-0.5
3152	"ENSG00000137343.17_2"	"ATAT1"	chr6	+	30594662	30595051	30594662	30594769	30595236	30595297	3152	0,0,0,0,0,0,0,0,0,0,54,0,0	0,10,1,1,1,0,0,2,1,0,24,1,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,2,0,0,0,1,0	432	150	1	1.0	NA,0.0,0.0,0.0,0.0,NA,NA,0.0,0.0,NA,0.439,0.0,NA	NA,NA,NA,NA,0.0,NA,NA,NA,0.0,NA	0.055
3153	"ENSG00000198315.10_1"	"ZKSCAN8"	chr6	+	28116093	28116616	28116093	28116602	28117260	28117402	3153	0,0,0,0,0,0,0,0,0,590,0,0,0	0,0,0,0,0,0,0,0,22,0,0,0,0	130,0,0,0,0,30,0,10,0,0	0,0,0,0,0,21,0,0,0,0	164	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,NA,NA,NA	1.0,NA,NA,NA,NA,0.566,NA,1.0,NA,NA	-0.355
3156	"ENSG00000087274.16_2"	"ADD1"	chr4	+	2906490	2906835	2906490	2906742	2909469	2909571	3156	0,1,0,0,0,0,1,0,12,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,2,0	0,1,0,0,0,0,0,77,0,0	0,0,0,0,0,50,0,0,0,64	243	150	1	1.0	NA,1.0,NA,0.0,NA,NA,1.0,NA,1.0,NA,NA,0.0,NA	NA,1.0,NA,NA,NA,0.0,NA,1.0,NA,0.0	0.1
3157	"ENSG00000087274.16_2"	"ADD1"	chr4	+	2910241	2911158	2910241	2910331	2916610	2916767	3157	0,81,0,569,100,0,0,0,24,0,0,0,0	0,0,0,0,0,0,0,1,4,0,0,0,0	0,0,0,1,28,2,298,0,126,290	0,0,0,0,0,9,0,0,0,6	977	150	1	1.0	NA,1.0,NA,1.0,1.0,NA,NA,0.0,0.479,NA,NA,NA,NA	NA,NA,NA,1.0,1.0,0.033,1.0,NA,1.0,0.881	-0.123
3160	"ENSG00000102901.12_2"	"CENPT"	chr16	-	67866130	67866448	67866357	67866448	67865914	67866011	3160	0,0,0,0,0,0,0,0,0,0,0,0,0	0,97,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,24,91,0,75,0	0,0,0,0,0,0,0,0,0,0	377	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,1.0,NA,1.0,NA	-1.0
3172	"ENSG00000119725.17_2"	"ZNF410"	chr14	+	74358729	74358911	74358729	74358810	74360499	74360635	3172	0,1,0,0,0,0,0,0,20,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,64,0,0	0,0,0,0,0,1,0,0,0,0	251	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,1.0,NA,NA	0.5
3190	"ENSG00000127184.11_2"	"COX7C"	chr5	+	85915169	85915695	85915169	85915313	85916484	85916583	3190	0,4,0,187,0,46,0,3,0,0,0,0,0	85,138,225,278,0,159,0,0,19,257,705,10,0	0,0,0,0,0,0,0,0,0,0	0,381,0,89,0,130,282,5,219,1	532	150	1	1.0	0.0,0.008,0.0,0.159,NA,0.075,NA,1.0,0.0,0.0,0.0,0.0,NA	NA,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.0	0.124
3196	"ENSG00000149925.17_2"	"ALDOA"	chr16	+	30080138	30080311	30080138	30080299	30080626	30080710	3196	0,1,0,0,0,0,0,0,0,0,0,0,0	74,677,0,5,0,223,1,318,58,0,96,148,0	0,0,0,0,0,0,0,0,0,0	216,8,0,3,0,303,1229,528,14,0	162	150	1	1.0	0.0,0.001,NA,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0.0,NA	0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,NA	0.0
3213	"ENSG00000100888.12_2"	"CHD8"	chr14	-	21898959	21900017	21899969	21900017	21897122	21897494	3213	303,60,0,627,3,44,0,0,0,65,11,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,232,0,339,2,65,198,119,185,0	0,0,0,0,0,0,0,0,0,7	1160	150	1	1.0	1.0,1.0,NA,1.0,1.0,1.0,NA,NA,NA,1.0,1.0,NA,NA	NA,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,0.0	0.125
3216	"ENSG00000141002.18_2"	"TCF25"	chr16	+	89954059	89954125	89954059	89954089	89958600	89958683	3216	0,12,0,0,0,0,0,425,0,52,18,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	4,0,0,0,0,7,0,0,0,108	0,0,0,0,0,0,1,0,0,0	186	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,1.0,NA,1.0,1.0,NA,NA	1.0,NA,NA,NA,NA,1.0,0.0,NA,NA,1.0	0.25
3236	"ENSG00000175287.18_2"	"PHYHD1"	chr9	+	131700035	131700223	131700035	131700057	131702647	131702776	3236	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,17,0,0,0,0	0,0,0,0,0,0,14,0,0,0	0,0,0,0,0,0,0,0,0,0	316	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-1.0
3248	"ENSG00000178104.19_2"	"PDE4DIP"	chr1	-	144882445	144882881	144882775	144882881	144881429	144881622	3248	13,78,0,0,22,51,0,6,34,0,435,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	2,112,0,2,0,113,0,7,61,319	0,0,0,0,0,39,0,0,0,0	480	150	1	1.0	1.0,1.0,NA,NA,1.0,1.0,NA,1.0,1.0,NA,1.0,NA,NA	1.0,1.0,NA,1.0,NA,0.475,NA,1.0,1.0,1.0	0.075
3257	"ENSG00000188002.10_1"	"RP11-43F13.1"	chr5	-	1632758	1633021	1632959	1633021	1602805	1602850	3257	0,0,0,0,0,0,0,0,0,0,35,0,0	6,12,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	351	150	1	1.0	0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA	-0.667
3295	"ENSG00000088179.8_2"	"PTPN4"	chr2	+	120672754	120674266	120672754	120672818	120677644	120677817	3295	0,0,0,8,0,0,0,25,0,0,0,0,0	0,51,0,0,0,0,0,0,28,0,0,0,0	0,0,0,0,0,69,0,2,18,100	246,0,0,0,0,0,303,59,0,0	1598	150	1	1.0	NA,0.0,NA,1.0,NA,NA,NA,1.0,0.0,NA,NA,NA,NA	0.0,NA,NA,NA,NA,1.0,0.0,0.003,1.0,1.0	-0.001
3302	"ENSG00000170921.14_2"	"TANC2"	chr17	+	61176535	61176718	61176535	61176607	61228630	61228741	3302	0,157,136,20,0,0,0,0,33,147,0,5,0	0,0,0,0,0,0,0,0,0,0,361,0,0	0,2,0,0,0,238,115,0,90,0	0,0,0,0,0,0,0,0,0,0	261	150	1	1.0	NA,1.0,1.0,1.0,NA,NA,NA,NA,1.0,1.0,0.0,1.0,NA	NA,1.0,NA,NA,NA,1.0,1.0,NA,1.0,NA	-0.143
3303	"ENSG00000105393.15_2"	"BABAM1"	chr19	+	17378251	17378336	17378251	17378325	17379602	17379900	3303	0,10,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,3,0,0,0	0,0,0,0,0,0,4,0,0,0	161	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.411,NA,NA,NA	0.589
3323	"ENSG00000186010.18_2"	"NDUFA13"	chr19	+	19638089	19638181	19638089	19638161	19638509	19638579	3323	0,39,0,0,0,0,0,0,0,0,0,0,0	46,75,0,0,0,10,0,0,9,0,15,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,23,0,0,1,0	170	150	1	1.0	0.0,0.315,NA,NA,NA,0.0,NA,NA,0.0,NA,0.0,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,0.0,NA	0.063
3331	"ENSG00000197694.14_2"	"SPTAN1"	chr9	+	131386606	131387103	131386606	131386766	131387381	131387458	3331	0,1,0,0,0,0,2,0,0,0,1,0,0	0,520,228,94,0,269,0,0,21,245,654,0,0	0,0,0,0,0,0,0,77,0,0	0,0,0,0,0,18,24,49,0,69	487	150	1	1.0	NA,0.001,0.0,0.0,NA,0.0,1.0,NA,0.0,0.0,0.0,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,0.326,NA,0.0	0.044
3348	"ENSG00000160179.18_2"	"ABCG1"	chr21	+	43707998	43708183	43707998	43708147	43708320	43708422	3348	0,0,0,0,2,0,0,0,0,0,0,0,0	0,49,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,102,0,13,0,0	186	150	1	1.0	NA,0.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,0.0,NA,NA	0.5
3350	"ENSG00000168522.12_2"	"FNTA"	chr8	+	42932358	42935584	42932358	42932507	42938260	42938323	3350	0,183,80,0,16,43,0,0,83,0,14,273,0	0,0,0,0,0,0,0,0,0,0,0,1,0	69,0,0,0,0,230,23,80,424,0	0,82,0,0,0,0,0,0,0,0	3227	150	1	1.0	NA,1.0,1.0,NA,1.0,1.0,NA,NA,1.0,NA,1.0,0.927,NA	1.0,0.0,NA,NA,NA,1.0,1.0,1.0,1.0,NA	0.156
3374	"ENSG00000141552.17_2"	"ANAPC11"	chr17	+	79852342	79852500	79852342	79852462	79857795	79858130	3374	0,0,0,0,0,0,0,0,0,0,0,2,0	105,24,0,0,0,4,0,0,0,0,56,70,0	0,0,0,0,0,0,0,0,0,0	0,104,0,0,0,1,13,0,67,0	188	150	1	1.0	0.0,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,0.0,0.022,NA	NA,0.0,NA,NA,NA,0.0,0.0,NA,0.0,NA	0.004
3376	"ENSG00000115875.18_1"	"SRSF7"	chr2	-	38975188	38975299	38975197	38975299	38973835	38973889	3376	77,11,0,0,0,0,88,0,0,0,61,0,0	0,0,0,0,0,36,0,0,0,0,0,0,0	0,0,0,0,0,0,0,20,0,0	0,0,0,0,0,0,0,0,0,0	159	150	1	1.0	1.0,1.0,NA,NA,NA,0.0,1.0,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	-0.2
3386	"ENSG00000101745.16_2"	"ANKRD12"	chr18	+	9208654	9208801	9208654	9208795	9211581	9211782	3386	0,126,0,146,0,10,0,0,2,487,952,0,0	0,2,0,0,0,0,0,0,16,0,0,0,0	0,0,0,1,0,6,261,2,201,16	0,0,0,0,0,66,441,0,0,0	156	150	1	1.0	NA,0.984,NA,1.0,NA,1.0,NA,NA,0.107,1.0,1.0,NA,NA	NA,NA,NA,1.0,NA,0.08,0.363,1.0,1.0,1.0	0.108
3414	"ENSG00000116698.20_2"	"SMG7"	chr1	+	183511210	183511637	183511210	183511499	183513487	183513632	3414	14,37,10,0,262,0,0,0,2,0,1,0,0	4,75,0,0,0,0,0,0,23,38,172,0,0	0,0,0,0,0,10,0,2,521,0	0,0,0,0,0,0,72,0,0,0	288	150	1	1.0	0.646,0.204,1.0,NA,1.0,NA,NA,NA,0.043,0.0,0.003,NA,NA	NA,NA,NA,NA,NA,1.0,0.0,1.0,1.0,NA	-0.336
3439	"ENSG00000143252.14_1"	"SDHC"	chr1	+	161284170	161284664	161284170	161284215	161293403	161293460	3439	63,0,0,0,2,0,0,0,0,0,2,0,0	0,63,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	61,0,0,0,0,0,0,0,0,0	599	150	1	1.0	1.0,0.0,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.75
3443	"ENSG00000080802.18_1"	"CNOT4"	chr7	-	135095264	135095398	135095273	135095398	135082920	135082978	3443	0,0,0,0,0,0,0,0,0,0,0,0,0	0,82,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,4,0	0,410,0,0,24,0,0,0,1,0	159	150	1	1.0	NA,0.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA	NA,0.0,NA,NA,0.0,NA,NA,NA,0.791,NA	-0.264
3447	"ENSG00000126746.17_2"	"ZNF384"	chr12	-	6798263	6798676	6798533	6798676	6797332	6797392	3447	0,0,745,0,0,0,2,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	6,0,0,0,0,62,0,0,0,0	420	150	1	1.0	NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA	0.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
3450	"ENSG00000101574.14_2"	"METTL4"	chr18	-	2566819	2567653	2567510	2567653	2563795	2563858	3450	0,112,0,0,0,80,0,0,5,0,0,18,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,4,0,0	0,0,0,0,0,0,0,0,128,0	841	150	1	1.0	NA,1.0,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,1.0,NA	NA,NA,NA,NA,NA,NA,NA,1.0,0.0,NA	0.5
3467	"ENSG00000104763.18_2"	"ASAH1"	chr8	-	17919756	17919932	17919787	17919932	17919194	17919249	3467	0,0,0,0,0,0,0,0,0,0,0,0,0	53,178,0,0,0,0,0,0,16,0,0,0,0	0,0,0,0,0,46,0,0,0,0	0,0,0,0,0,0,0,0,0,0	181	150	1	1.0	0.0,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-1.0
3474	"ENSG00000104763.18_2"	"ASAH1"	chr8	-	17941489	17942489	17942184	17942489	17933049	17933096	3474	7,0,0,0,0,16,0,0,24,0,306,0,0	0,0,0,0,0,164,0,0,0,0,0,0,0	0,268,0,0,0,273,0,0,48,0	0,0,0,0,0,0,0,0,0,0	845	150	1	1.0	1.0,NA,NA,NA,NA,0.017,NA,NA,1.0,NA,1.0,NA,NA	NA,1.0,NA,NA,NA,1.0,NA,NA,1.0,NA	-0.246
3475	"ENSG00000104763.18_2"	"ASAH1"	chr8	-	17941795	17942480	17942184	17942480	17933049	17933096	3475	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,164,0,0,0,0,0,0,0	0,0,0,0,0,16,0,0,0,0	0,0,0,0,0,0,0,0,0,0	539	150	1	1.0	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-1.0
3476	"ENSG00000104763.18_2"	"ASAH1"	chr8	-	17941970	17942507	17942184	17942507	17933049	17933096	3476	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,164,0,0,0,0,0,0,0	0,0,0,0,0,16,0,0,0,0	0,0,0,0,0,0,0,0,0,0	364	150	1	1.0	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-1.0
3484	"ENSG00000132535.18_2"	"DLG4"	chr17	-	7111393	7111558	7111492	7111558	7107517	7107571	3484	0,120,0,0,0,0,0,0,0,0,0,0,0	0,141,255,1,0,34,0,129,0,1,0,0,0	26,0,0,0,0,0,0,0,0,0	224,0,0,0,2,58,99,0,1,0	249	150	1	1.0	NA,0.339,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA	0.065,NA,NA,NA,0.0,0.0,0.0,NA,0.0,NA	0.043
3492	"ENSG00000078328.19_2"	"RBFOX1"	chr16	+	6069703	6069993	6069703	6069902	6366995	6367058	3492	0,2,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0,3,0,0	0,0,0,0,0,19,0,0,0,0	0,0,0,0,0,0,1,0,0,0	241	150	1	1.0	NA,0.555,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,1.0,0.0,NA,NA,NA	-0.222
