ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
20557	"ENSG00000155229.20_1"	"MMS19"	chr10	-	99228722	99228861	99228008	99228163	99229402	99229480	20557	0,14,0,0,0,0,0,0,0,0,0,130,0	0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,133,0,0	0,0,0,0,0,0,0,0,0,0	289	150	1	1.0	NA,1.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	-0.333
20558	"ENSG00000155229.20_1"	"MMS19"	chr10	-	99236591	99236676	99236485	99236501	99237103	99237173	20558	1,0,0,268,0,0,0,2,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,1,0,0,0,0,0	0,0,0,0,0,44,0,0,0,0	235	150	1	1.0	1.0,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA	NA,NA,NA,1.0,1.0,0.0,NA,NA,NA,NA	0.333
20559	"ENSG00000155229.20_1"	"MMS19"	chr10	-	99236591	99236720	99236439	99236501	99237103	99237161	20559	1,0,0,528,0,0,0,2,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,1,0,0,0,0,0	0,0,0,0,0,44,0,0,0,0	279	150	1	1.0	1.0,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA	NA,NA,NA,1.0,1.0,0.0,NA,NA,NA,NA	0.333
20626	"ENSG00000006744.18_2"	"ELAC2"	chr17	-	12914979	12915099	12913929	12913988	12916523	12916556	20626	0,68,0,0,0,0,0,0,0,0,0,0,2	0,0,0,0,0,0,0,68,0,0,0,0,0	0,2,0,0,0,0,0,0,196,1	0,0,0,0,0,0,0,0,0,0	270	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,1.0	NA,1.0,NA,NA,NA,NA,NA,NA,1.0,1.0	-0.333
20631	"ENSG00000120519.14_1"	"SLC10A7"	chr4	-	147227077	147227161	147215081	147215247	147247112	147247148	20631	0,28,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,275,0,0,0	234	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	1.0
20635	"ENSG00000130939.18_2"	"UBE4B"	chr1	+	10166254	10166641	10165573	10165802	10177516	10177658	20635	0,40,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,102,50,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,29,0,0,0,7	537	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0	0.333
20643	"ENSG00000048052.21_2"	"HDAC9"	chr7	+	18582791	18583297	18535884	18535947	18624903	18625145	20643	0,0,0,0,0,0,0,117,0,0,0,0,0	0,67,0,0,0,0,0,0,33,0,0,0,0	0,0,0,0,0,0,0,0,8,0	0,2,0,0,0,0,0,0,26,0	656	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,1.0,0.0,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,NA,NA,0.066,NA	0.3
20644	"ENSG00000048052.21_2"	"HDAC9"	chr7	+	18629958	18630109	18624903	18625145	18631138	18631167	20644	0,104,0,0,92,0,0,0,36,1,0,0,0	0,0,0,0,0,0,0,0,0,458,0,1,0	0,0,0,0,0,13,0,0,106,0	0,0,0,0,0,0,0,0,0,0	301	150	1	1.0	NA,1.0,NA,NA,1.0,NA,NA,NA,1.0,0.001,NA,0.0,NA	NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA	-0.4
20645	"ENSG00000048052.21_2"	"HDAC9"	chr7	+	18629967	18630109	18624903	18625145	18631138	18631156	20645	0,169,0,0,1,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,458,0,1,0	0,0,0,0,0,60,0,0,0,0	0,0,0,0,0,0,0,0,0,0	292	150	1	1.0	NA,1.0,NA,NA,1.0,NA,NA,NA,NA,0.001,NA,0.0,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.5
20646	"ENSG00000048052.21_2"	"HDAC9"	chr7	+	18668972	18669104	18633530	18633652	18674249	18674365	20646	0,204,0,7,0,0,0,0,8,0,0,0,0	0,44,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,9,0	282	150	1	1.0	NA,0.711,NA,1.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,1.0,0.0,NA	0.404
20670	"ENSG00000248643.5_2"	"RBM14-RBM4"	chr11	+	66407170	66407594	66384101	66384528	66410920	66412103	20670	0,74,0,0,0,0,0,125,21,336,4,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,32,0,0,0,213,7,53,0,0	0,0,0,0,0,0,0,0,75,0	574	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,1.0,1.0,1.0,1.0,NA,NA	NA,1.0,NA,NA,NA,1.0,1.0,1.0,0.0,NA	0.2
20684	"ENSG00000156170.12_2"	"NDUFAF6"	chr8	+	96056704	96056823	96053797	96053854	96057772	96057875	20684	0,0,0,0,0,0,0,0,0,0,0,26,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0	269	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	1.0
20692	"ENSG00000114841.17_2"	"DNAH1"	chr3	+	52360750	52360907	52360155	52360330	52361897	52362030	20692	0,0,4,461,0,0,0,0,68,0,0,0,0	0,0,0,0,0,0,0,189,0,0,0,0,0	36,0,0,0,2,3,0,35,0,0	0,0,0,0,0,0,0,0,0,0	307	150	1	1.0	NA,NA,1.0,1.0,NA,NA,NA,0.0,1.0,NA,NA,NA,NA	1.0,NA,NA,NA,1.0,1.0,NA,1.0,NA,NA	-0.25
20694	"ENSG00000114841.17_2"	"DNAH1"	chr3	+	52423476	52423602	52422433	52422953	52424950	52425070	20694	0,31,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,313,0	0,0,0,0,0,42,0,0,0,0	276	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,1.0,NA	0.5
20697	"ENSG00000048649.13_2"	"RSF1"	chr11	-	77458080	77458173	77451775	77451981	77475642	77475734	20697	0,0,0,0,0,0,0,0,5,0,0,169,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,37,199,0,0,0	0,0,0,0,0,0,0,54,0,0	243	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA	NA,NA,NA,NA,NA,1.0,1.0,0.0,NA,NA	0.333
20710	"ENSG00000071205.11_1"	"ARHGAP10"	chr4	+	148984298	148984451	148968042	148968202	148985566	148985658	20710	0,0,0,0,0,0,0,0,0,0,19,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,119,0	0,0,0,0,0,23,0,0,0,0	303	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,1.0,NA	0.5
20712	"ENSG00000130540.13_1"	"SULT4A1"	chr22	-	44237681	44237812	44235824	44235905	44258093	44258350	20712	11,370,0,0,0,12,0,503,14,446,0,0,0	0,3,0,0,0,0,0,0,0,0,0,0,0	0,165,0,0,0,75,162,0,0,0	0,0,0,0,0,0,0,0,0,0	281	150	1	1.0	1.0,0.985,NA,NA,NA,1.0,NA,1.0,1.0,1.0,NA,NA,NA	NA,1.0,NA,NA,NA,1.0,1.0,NA,NA,NA	-0.003
20717	"ENSG00000122970.15_1"	"IFT81"	chr12	+	110581186	110581350	110574580	110574665	110584757	110584853	20717	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,86,0,0,0,0,0,0,0	0,0,0,0,0,55,0,0,172,0	0,0,0,0,0,0,0,3,0,0	314	150	1	1.0	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,0.0,1.0,NA	-0.667
20721	"ENSG00000130962.17_2"	"PRRG1"	chrX	+	37245851	37245942	37208624	37208648	37265461	37265512	20721	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,13,0,0	0,0,0,0,0,34,0,0,0,0	0,0,0,0,0,2,0,0,0,0	241	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,0.914,NA,NA,NA,NA	-0.914
20730	"ENSG00000082438.15_2"	"COBLL1"	chr2	-	165559613	165559730	165557031	165557266	165560953	165561028	20730	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,97,0,0,0,0,485,0,0	0,0,0,0,0,7,0,85,0,0	0,0,0,0,0,39,0,0,0,0	267	150	1	1.0	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,0.092,NA,1.0,NA,NA	-0.546
20736	"ENSG00000082438.15_2"	"COBLL1"	chr2	-	165657043	165657064	165600196	165600385	165697665	165697756	20736	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,19,0,0,0,0,0,0,0	0,0,0,0,0,16,0,0,0,0	0,0,0,0,0,0,0,0,0,0	171	150	1	1.0	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-1.0
20753	"ENSG00000175061.17_1"	"LRRC75A-AS1"	chr17	+	16342841	16343017	16342376	16342728	16343498	16343567	20753	0,0,0,0,0,8,0,0,0,328,0,0,0	0,97,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,39,0,0,0,0	0,63,0,0,0,0,0,0,0,0	326	150	1	1.0	NA,0.0,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA	NA,0.0,NA,NA,NA,1.0,NA,NA,NA,NA	0.167
20754	"ENSG00000175061.17_1"	"LRRC75A-AS1"	chr17	+	16342894	16343017	16342640	16342728	16343498	16343567	20754	0,0,0,0,0,0,0,0,0,328,0,0,0	0,97,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,39,0,0,0,0	0,63,0,0,0,0,0,0,0,0	273	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	NA,0.0,NA,NA,NA,1.0,NA,NA,NA,NA	0.0
20756	"ENSG00000175061.17_1"	"LRRC75A-AS1"	chr17	+	16342973	16343017	16342358	16342728	16343498	16343567	20756	0,0,0,0,0,0,0,0,0,1,0,0,0	0,97,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,63,0,0,0,0,0,0,0,0	194	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA	0.5
20766	"ENSG00000120253.13_1"	"NUP43"	chr6	-	150063525	150063706	150059778	150059914	150064773	150064851	20766	16,0,0,0,0,0,0,0,4,0,0,369,0	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,6,0,53,0,0	0,0,0,0,0,0,0,0,0,0	331	150	1	1.0	1.0,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA	NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA	-0.25
20772	"ENSG00000148153.13_1"	"INIP"	chr9	-	115451806	115451897	115446205	115449913	115456410	115456513	20772	0,0,0,0,0,0,0,0,0,0,0,24,0	0,0,0,48,0,0,0,0,0,0,0,0,0	296,0,0,0,0,0,239,130,201,0	0,0,0,0,0,0,0,0,0,0	241	150	1	1.0	NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA	1.0,NA,NA,NA,NA,NA,1.0,1.0,1.0,NA	-0.5
20786	"ENSG00000140995.16_2"	"DEF8"	chr16	+	90016474	90016714	90015824	90015921	90020650	90020784	20786	0,0,215,0,0,0,0,0,0,0,0,0,0	0,16,0,0,0,0,0,0,0,1,0,0,0	26,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,14,0,0	390	150	1	1.0	NA,0.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA	0.0
20787	"ENSG00000140995.16_2"	"DEF8"	chr16	+	90016474	90016736	90015824	90015921	90020650	90020784	20787	0,0,215,0,0,0,0,0,0,0,0,0,0	0,16,0,0,0,0,0,0,0,1,0,0,0	26,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,14,0,0	412	150	1	1.0	NA,0.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA	0.0
20833	"ENSG00000113719.15_2"	"ERGIC1"	chr5	+	172342520	172342693	172341716	172341841	172351007	172351027	20833	0,9,0,0,0,0,0,0,0,0,0,0,0	0,25,0,0,0,0,0,0,3,0,0,0,1283	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,66,0,0	323	150	1	1.0	NA,0.143,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.048
20848	"ENSG00000140575.12_2"	"IQGAP1"	chr15	+	91025933	91025981	91025428	91025513	91026592	91026825	20848	0,0,0,0,0,2,0,0,0,0,0,0,0	0,0,14,0,0,0,0,0,0,0,0,82,0	0,0,0,0,0,0,0,128,0,0	0,0,0,0,0,0,0,0,0,0	198	150	1	1.0	NA,NA,0.0,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	-0.667
20850	"ENSG00000197622.12_1"	"CDC42SE1"	chr1	-	151029131	151029262	151028058	151028469	151031954	151032249	20850	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,19,0,0,0,0	0,0,0,0,0,0,35,0,0,0	0,0,0,0,0,0,68,0,0,0	281	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.216,NA,NA,NA	-0.216
20856	"ENSG00000138399.17_2"	"FASTKD1"	chr2	-	170394522	170394651	170393511	170393850	170396560	170396634	20856	0,190,0,0,0,0,0,0,0,0,0,0,0	0,0,0,205,0,0,0,0,0,0,0,0,0	1,0,0,0,0,71,0,0,0,0	0,0,0,0,0,0,0,0,0,10	279	150	1	1.0	NA,1.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,1.0,NA,NA,NA,0.0	-0.167
20878	"ENSG00000196498.13_2"	"NCOR2"	chr12	-	124914158	124914249	124911167	124911346	124915160	124915333	20878	0,230,0,0,0,0,0,0,0,0,0,0,0	0,0,0,5,0,0,0,0,0,0,0,0,0	0,0,0,0,0,3,0,0,0,0	0,0,0,0,0,0,0,49,0,0	241	150	1	1.0	NA,1.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,0.0,NA,NA	0.0
20879	"ENSG00000196498.13_2"	"NCOR2"	chr12	-	124914158	124914252	124911167	124911346	124915160	124915333	20879	7,230,0,0,0,3,0,0,0,0,0,0,0	0,0,0,5,0,0,0,0,0,0,0,0,0	183,0,0,0,0,3,0,0,0,0	0,0,0,0,0,0,0,49,0,0	244	150	1	1.0	1.0,1.0,NA,0.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,1.0,NA,0.0,NA,NA	0.083
20880	"ENSG00000196498.13_2"	"NCOR2"	chr12	-	124941651	124941708	124934360	124934413	124950718	124950832	20880	0,114,0,0,120,0,0,0,0,0,0,186,2	0,0,0,0,0,0,0,0,0,0,19,0,0	0,0,0,0,2,29,278,0,0,0	0,0,0,0,0,0,0,0,0,0	207	150	1	1.0	NA,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,1.0,1.0	NA,NA,NA,NA,1.0,1.0,1.0,NA,NA,NA	-0.2
20881	"ENSG00000196498.13_2"	"NCOR2"	chr12	-	125020110	125020157	124979692	124979914	125051853	125052010	20881	0,0,0,0,0,250,0,0,0,0,0,0,0	0,82,0,0,0,0,0,0,0,766,0,0,0	0,0,0,0,0,84,0,0,0,0	0,0,0,0,0,0,0,0,0,0	197	150	1	1.0	NA,0.0,NA,NA,NA,1.0,NA,NA,NA,0.0,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.667
20882	"ENSG00000128595.16_2"	"CALU"	chr7	+	128387606	128388421	128379345	128379486	128388626	128388858	20882	0,0,0,0,0,0,0,326,0,0,161,0,0	0,58,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,224,0,0,0	965	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.667
20884	"ENSG00000258674.5_2"	"CTC-260F20.3"	chr19	+	19638815	19638925	19638509	19638579	19640172	19640326	20884	46,1,0,0,0,0,0,0,14,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,17,0,0,0,0	0,0,0,0,0,0,0,0,1,0	260	150	1	1.0	1.0,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,0.0,NA	0.5
20886	"ENSG00000111790.13_1"	"FGFR1OP2"	chr12	+	27113447	27113561	27110533	27110676	27116274	27116388	20886	0,0,0,0,0,0,0,0,30,0,0,0,0	0,41,0,0,0,0,0,371,1,0,0,0,0	0,0,0,0,0,0,0,0,0,86	0,0,0,0,0,10,14,84,0,0	264	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,0.0,0.945,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,1.0	0.065
20926	"ENSG00000154874.14_2"	"CCDC144B"	chr17	-	18490979	18491193	18486654	18486837	18498034	18498059	20926	0,0,0,0,0,16,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,170,0,116,69,59	0,0,0,0,0,0,0,0,28,0	364	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,1.0,NA,1.0,0.504,1.0	0.099
20935	"ENSG00000066651.17_1"	"TRMT11"	chr6	+	126319198	126319280	126317112	126317186	126319368	126319461	20935	0,27,0,0,0,2,0,0,3,0,0,184,0	0,0,0,0,0,131,0,0,0,0,0,0,0	480,0,0,0,0,0,136,0,0,0	0,0,0,0,0,0,0,0,0,0	232	150	1	1.0	NA,1.0,NA,NA,NA,0.01,NA,NA,1.0,NA,NA,1.0,NA	1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.248
20947	"ENSG00000132155.11_1"	"RAF1"	chr3	-	12653448	12653561	12650731	12650834	12660013	12660246	20947	0,41,0,0,0,0,0,0,0,0,12,4,0	0,2,0,0,0,0,0,0,0,0,0,0,0	0,270,0,0,0,119,0,0,0,15	0,0,0,0,0,0,2,0,0,0	263	150	1	1.0	NA,0.921,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA	NA,1.0,NA,NA,NA,1.0,0.0,NA,NA,1.0	0.224
20959	"ENSG00000186998.15_1"	"EMID1"	chr22	+	29621121	29621205	29611515	29611619	29622478	29622540	20959	0,3,0,0,0,0,0,0,0,0,434,0,0	0,0,0,0,0,74,0,0,0,0,0,0,0	0,0,0,0,0,69,0,14,0,0	0,0,0,0,0,0,0,0,0,0	234	150	1	1.0	NA,1.0,NA,NA,NA,0.0,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA	-0.333
20960	"ENSG00000186998.15_1"	"EMID1"	chr22	+	29622478	29622540	29611515	29611619	29627008	29627129	20960	0,0,0,0,0,74,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,2,0,0,0,0	212	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.5
20962	"ENSG00000186998.15_1"	"EMID1"	chr22	+	29627581	29627671	29627008	29627129	29628244	29628334	20962	0,94,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,239,0	10,0,0,0,0,0,0,0,0,0	240	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA	0.5
20965	"ENSG00000186998.15_1"	"EMID1"	chr22	+	29650191	29650276	29639433	29639478	29651259	29651601	20965	0,0,0,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,2,0,0,0,0	235	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
21001	"ENSG00000090060.17_1"	"PAPOLA"	chr14	+	97026985	97027048	97022511	97022750	97029155	97029230	21001	0,64,0,0,0,0,0,0,0,0,0,0,0	0,16,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,47,0,0,0,0	213	150	1	1.0	NA,0.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.738
21002	"ENSG00000090060.17_1"	"PAPOLA"	chr14	+	97029155	97029230	97022511	97022750	97031291	97031325	21002	83,16,0,52,226,0,0,0,0,0,0,37,0	0,0,0,0,0,0,0,0,0,0,1,0,0	1,0,0,1,0,47,0,0,0,0	0,0,0,0,0,0,0,0,46,0	225	150	1	1.0	1.0,1.0,NA,1.0,1.0,NA,NA,NA,NA,NA,0.0,1.0,NA	1.0,NA,NA,1.0,NA,1.0,NA,NA,0.0,NA	0.083
21021	"ENSG00000119042.16_1"	"SATB2"	chr2	-	200262252	200262563	200246416	200246543	200298060	200298237	21021	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,132,178,0,173,0,0,228,4,0	0,138,0,0,0,0,0,0,0,0	0,107,0,0,0,3,0,1,0,5	461	150	1	1.0	NA,NA,NA,NA,0.0,0.0,NA,0.0,NA,NA,0.0,0.0,NA	NA,0.296,NA,NA,NA,0.0,NA,0.0,NA,0.0	-0.074
21034	"ENSG00000168309.16_1"	"FAM107A"	chr3	-	58556052	58556150	58555417	58555592	58563035	58563491	21034	0,0,0,0,0,0,0,0,8,0,0,0,0	0,146,0,0,0,0,0,0,0,0,0,325,0	0,0,0,0,0,0,0,0,0,0	261,0,0,0,0,0,66,0,52,0	248	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,0.0,NA	0.0,NA,NA,NA,NA,NA,0.0,NA,0.0,NA	0.333
21049	"ENSG00000142453.11_2"	"CARM1"	chr19	+	11019225	11019423	11018714	11018821	11019778	11019883	21049	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,48,0,0,0,0	0,0,0,0,0,0,0,0,2,0	0,0,0,0,0,6,0,0,0,0	348	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,1.0,NA	-0.5
21063	"ENSG00000120616.15_2"	"EPC1"	chr10	-	32561941	32562010	32560953	32561095	32562090	32562209	21063	0,37,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,50,0,0	219	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	1.0
21064	"ENSG00000120616.15_2"	"EPC1"	chr10	-	32562849	32562966	32562090	32562209	32573625	32573978	21064	1,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,135,0,0,0,292,0,0,1,0,0	0,0,0,0,0,0,0,3,0,0	0,0,0,0,0,4,0,0,0,13	267	150	1	1.0	1.0,NA,NA,0.0,NA,NA,NA,0.0,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,0.0,NA,1.0,NA,0.0	-0.083
21065	"ENSG00000060642.10_2"	"PIGV"	chr1	+	27120603	27121725	27117249	27117384	27124053	27124884	21065	0,73,0,0,0,0,1,0,4,0,0,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,59,26,0,0	0,0,0,0,0,0,18,0,0,0	1272	150	1	1.0	NA,1.0,NA,NA,NA,NA,1.0,NA,1.0,NA,NA,1.0,NA	NA,NA,NA,NA,NA,NA,0.279,1.0,NA,NA	0.361
21069	"ENSG00000138468.15_2"	"SENP7"	chr3	-	101117704	101117899	101090851	101090970	101136436	101136634	21069	0,25,0,0,72,58,1,0,30,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	351,0,0,0,0,11,0,0,0,7	0,0,0,0,0,55,39,0,0,0	345	150	1	1.0	NA,1.0,NA,NA,1.0,1.0,1.0,NA,1.0,NA,NA,NA,NA	1.0,NA,NA,NA,NA,0.08,0.0,NA,NA,1.0	0.48
21073	"ENSG00000138468.15_2"	"SENP7"	chr3	-	101219913	101219963	101212716	101212812	101231934	101232028	21073	0,0,0,0,0,108,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,53,66,1,33,0	0,0,0,0,0,31,0,0,0,0	200	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.562,1.0,1.0,1.0,NA	0.109
21077	"ENSG00000145907.14_1"	"G3BP1"	chr5	+	151173719	151173810	151170449	151170623	151175039	151175136	21077	0,61,0,0,0,3,0,0,45,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,54,3,0,0,0	0,0,0,0,0,0,80,0,0,0	241	150	1	1.0	NA,1.0,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,0.023,NA,NA,NA	0.489
